"ROL3","ROG3","LangAltName","NameType","Source","EditName","EditDate"
"dbl",,"Gulnguy (Gulngay)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbl",,"Mamu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbl",,"Ngadjan (Ngatjan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbr",,"Iroole (Af-Iroole)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbu",,"Kindjim","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbu",,"Nadjamba","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dcc",,"Kalvadi (Dharwar)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ddi",,"Giwau","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ddi",,"Miyalabi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ddi",,"Molata","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ddo",,"Sahada","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dds",,"Donno So","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dds",,"Kamma So","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dec",,"Tosari","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dec",,"Adobu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dec",,"Arreme","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"def",,"Shushtari","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"deu",,"Kärntnerisch","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"deu",,"Transylvanian","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dgi",,"Wule","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dgi",,"Lober (Lobr)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dgi",,"Nura (Lawra Lobi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dgr",,"Central Dogrib","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dgr",,"Weledeh","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dgz",,"Lower Daga","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dgz",,"Upper Daga","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dhg",,"Gaalpu (Kalbu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dhw",,"Kamala Khonch Danuwar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dhw",,"Panchkhal Danuwar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dhw",,"Sindhuli Danuwar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dhw",,"Bakultar Danuwar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dhw",,"Dukuchhap Danuwar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dhw",,"Judigaon Danuwar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Kwac","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Thany","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Gok (Cok)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Gauk","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Ciem","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Ciec (Ador)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Chiech","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Aliap (Aker)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Aliab","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Ajak","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Agar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dib",,"Cic","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dig",,"Chichifundi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dig",,"Chichinondo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dig",,"Chigwirani","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dih",,"Ipai","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dih",,"Kumeyaay","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dih",,"Tipai","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Baliet","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Paliet (Ajak)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Malwal","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Malual (Atoktou)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Duliit","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Korok","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Peth","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Bon Shwai","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Apuoth","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Anei","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Akern Jok","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dik",,"Akany Kok","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esi",,"West Arctic Inupiatun (Mackenzie Delta Inupiatun)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esi",,"Western Iñupiaq","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esi",,"North Slope Inupiatun (Point Barrow Inupiatun)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esi",,"North Slope Inupiatun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esi",,"Mackenzie Inupiatun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esk",,"Kotzebue Sound Inupiatun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esk",,"Northern Malimiut Inupiatun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esk",,"Seward Peninsula Inupiatun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esk",,"Southern Malimiut Inupiatun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esk",,"King Island Inupiatun (Bering Strait Inupiatun)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ess",,"Noohalit (Peekit)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esu",,"Kuskokwim Yupik (Bethel Yupik)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"esu",,"Cup'ik","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ets",,"Avianwu (Fugar)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ets",,"South Ibie (South Ivbie)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ets",,"Uwepa-Uwano (Weppa Wano)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"etu",,"Southern Ejagham (Abakpa)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"etu",,"Kwa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"etu",,"Ekin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"etu",,"Aqua","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Roncalese","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Navarro-Labourdin (Bajo Navarro Occidental)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Xiberoera","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Western Low Navarrese","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Upper Navarran","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Suletino","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Souletin (Souletino)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Zuberoera","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Labourdin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Alto Navarro Septentrional (High Navarrese)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Guipuzcoano","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Gipuzkera (Gipuzkoan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Eastern Low Navarrese","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Biscayan (Vizcaino)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Benaffarera","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Bajo Navarro Oriental","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Lapurdiera","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"eus",,"Suberoan","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"evn",,"Aoluguya (Olguya)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"evn",,"Manegir","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"evn",,"Huihe (Hoy)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"evn",,"Baykit","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"evn",,"Morigele (Mergel)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"evn",,"Chenba'erhu (Old Bargu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Be","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Vlin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Vo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Togo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Ho","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Gbin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Aveno","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Anglo (Anlo)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Anglo (Anlo)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Adan","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Agu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewe",,"Awlan","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewo",,"Badjia (Bakjo)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewo",,"Bafeuk","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewo",,"Bamvele (Mvele)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewo",,"Yabekolo (Yebekolo)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewo",,"Yesoum","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ewo",,"Yezum","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ext",,"Central Extremaduran (Meyu Ehtremeñu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ext",,"Northern Extremaduran (Artu Ehtremeñu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ext",,"Southern Extremaduran (Bahu Ehtremeñu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"faa",,"Kaibu (Kaipu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"faa",,"Namome (Namumi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"faa",,"Namuni","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fag",,"Mamaa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fai",,"Angkiyakmin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fai",,"Faiwolmin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Ndoudja","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Kaang","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Toro","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Ram","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Ngoutchoumi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Kangou (Fali Kangou)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Bele (Fali du Bele-Fere)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Fali-Tinguelin (Mango)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Fali-Bele","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fal",,"Kangu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fan",,"Fang (Okak)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fan",,"Mvae (Mvan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fan",,"Mvay","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fan",,"Ntoumou (Ntumu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fan",,"Okak (Ntumu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fap",,"Ba'ol","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fap",,"Kajor","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fia",,"Mahass","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fia",,"Mahas (Mahasi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Northeast Vanua Levu (Dogotuki Saqani)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Tavuki","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Tokaimalo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Southeast Vanua Levu (Baumaa)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Seaqaaqaa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Savusavu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Ono","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Northeast Viti Levu (Lovoni)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Namena","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Nabalebale","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Mbau","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Labasa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Korolau","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Kadavu (Nabukelevu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Bau (Bauan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Central Vanua Levu (Baaravi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fij",,"Nav","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fin",,"Häme (Tavast)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fin",,"Finnish Karjala","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fin",,"Savo (Savolax)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fin",,"Southeastern Finnish (Finnish Karelian)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fip",,"Milanzi (Sukuma)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fip",,"Northern Fipa (Kandaasi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fip",,"Sukuuma","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fit",,"Gällivare Finnish","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fla",,"Pend D'oreille","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Urambween","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Bwin (Bagira)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Vimtim","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Vin (Uroovin)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Uvin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Urahuli","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Ura Madzarin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Muchella","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Huli (Bahuli)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fli",,"Madzarin (Madzara)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fll",,"Bossoum (Bonum)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fll",,"Bveri (Bori)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fll",,"Dourbeye (Fali-Dourbeye)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fll",,"Fali du Peske-Bori","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fll",,"Fali-Bossoum","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fll",,"Peske","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Ngam (Bangan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Nka' (Banka)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Ntii (Fondanti)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Njee-Poantu (Bandja-Babountou)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Mkwet (Fondjomekwet)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Nee (Bana)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"La'fi (Balafi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Fa' (Bafang)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fmp",,"Tungi' (Fotouni)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fon",,"Agbome","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fon",,"Arohun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fon",,"Gbekon","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fon",,"Kpase","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"for",,"Pamusa (South Fore)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fos",,"Lamai","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fos",,"Takaraya","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fos",,"Taivoan (Tevorang)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fos",,"Makatao (Makattao)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fos",,"Tta'o","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fos",,"Pangsoia-Dolatok","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Québécois","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Sous le Vent (Saint Barthélemy Patois)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Shippagan","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Serquiais","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Saintongeais","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Norman (Normand)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Jurassien","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Jèrriais","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Franco-Terreneuvien","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Acadian (Acadien)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fra",,"Franche-Comtois (Fribourgois)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frd",,"Fordata-Larat I","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frd",,"Molo (Molo-Maru)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frd",,"Sera (Seira)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frp",,"Neuchatelais","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frp",,"Valdotain","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frp",,"Valle D'aosta (Patoé Valdoten)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frp",,"Faeto (Faetar)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frp",,"Valdostano","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frp",,"Neuchâtelois","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frr",,"Ferring (Fohr-Amrum)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frr",,"Mooringa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frr",,"Mooringer (Mainland Frisian)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"frr",,"Sölreng (Sylt)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fry",,"Westerlauwers Fries","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fry",,"Klaaifrysk","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"fry",,"Súdhoeksk","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
